record_id,crop_id,farmer_id,location_id,weather_id,pest_id,disease_id,crop_name,farmer_name,location_name,weather_type,pest_name,disease_name,monitoring_date,growth_stage,soil_type,irrigation_method,pest_severity,disease_severity,crop_yield_tons_ha,temperature_c,humidity_pct,rainfall_mm,soil_ph,ndvi_index,health_score,fertilizer_kg_ha,pesticide_l_ha,farm_area_ha,water_usage_l,year,month,quarter,month_name,day_of_week,week_number,total_revenue,yield_category,health_category,pest_risk_score,disease_risk_score,combined_risk,water_efficiency
REC0307,CR007,F023,LOC007,WTH003,PST007,DIS007,Potato,Farmer_F023,Gujarat,Rainy,Cutworm,Root Rot,2023-10-20,Flowering,Clay,Rain-Fed,High,Medium,5.11,37.1,67.7,214.3,5.42,0.398,66.0,233.7,29.34,13.49,689.0,2023,10,4,October,Friday,42,1034008.5,High,Good,3,2,5,7.4165
REC0308,CR008,F028,LOC008,WTH004,PST008,DIS008,Tomato,Farmer_F028,Karnataka,Humid,Mealybug,Mosaic Virus,2024-03-09,Vegetative,Red,Canal,High,Medium,3.76,24.2,64.7,226.5,5.93,0.155,51.6,56.0,7.96,2.0,677.5,2024,3,1,March,Saturday,10,112800.0,Medium,Fair,3,2,5,5.5498
REC0309,CR009,F048,LOC009,WTH005,PST009,DIS009,Barley,Farmer_F048,Ap,Dry,Armyworm,Wilt,2024-12-14,Harvesting,Red,Flood,Low,Critical,7.07,22.0,69.5,69.2,5.06,0.396,70.1,196.2,61.33,10.02,883.7,2024,12,4,December,Saturday,50,1062621.0,High,Good,1,4,5,8.0005
REC0310,CR010,F036,LOC010,WTH006,PST010,DIS010,Millet,Farmer_F036,Bihar,Windy,Leafhopper,Anthracnose,2024-07-23,Germination,Red,Rain-Fed,High,Low,3.4,25.3,79.7,245.9,6.03,0.471,52.8,285.4,77.3,13.65,1251.4,2024,7,3,July,Tuesday,30,696150.0,Medium,Fair,3,1,4,2.717
REC0311,CR001,F022,LOC001,WTH007,PST001,DIS001,Wheat,Farmer_F022,Punjab,Stormy,Aphids,Blight,2024-11-08,Harvesting,Alluvial,Sprinkler,Low,Medium,4.57,30.9,82.8,35.2,7.71,0.678,32.7,93.6,77.61,2.95,670.3,2024,11,4,November,Friday,45,202222.5,Medium,Poor,1,2,3,6.8178
REC0312,CR002,F023,LOC002,WTH008,PST002,DIS002,Rice,Farmer_F023,Haryana,Foggy,Whitefly,Rust,2024-05-13,Harvesting,Clay,Drip,Low,Critical,2.05,22.2,76.7,50.5,6.81,0.625,49.0,167.9,69.21,14.54,881.5,2024,5,2,May,Monday,20,447105.0,Low,Fair,1,4,5,2.3256
REC0313,CR003,F045,LOC003,WTH001,PST003,DIS003,Maize,Farmer_F045,Up,Sunny,Thrips,Smut,2023-06-08,Harvesting,Red,Canal,Medium,Critical,1.68,31.9,92.1,46.1,6.22,0.667,30.4,72.9,48.06,7.07,1071.9,2023,6,2,June,Thursday,23,178164.0,Low,Poor,2,4,6,1.5673
REC0314,CR004,F030,LOC004,WTH002,PST004,DIS004,Soybean,Farmer_F030,Mp,Cloudy,Stem Borer,Powdery Mildew,2023-07-14,Flowering,Sandy,Flood,Medium,Critical,8.24,26.1,31.2,223.5,6.3,0.107,98.5,206.4,56.07,14.21,550.3,2023,7,3,July,Friday,28,1756356.0,Very High,Excellent,2,4,6,14.9737
REC0315,CR005,F018,LOC005,WTH003,PST005,DIS005,Cotton,Farmer_F018,Rajasthan,Rainy,Bollworm,Downy Mildew,2023-10-31,Germination,Red,Drip,Low,Critical,7.35,29.9,42.7,163.6,5.0,0.274,97.6,187.6,22.82,10.31,560.8,2023,10,4,October,Tuesday,44,1136677.5,High,Excellent,1,4,5,13.1063
REC0316,CR006,F020,LOC006,WTH004,PST006,DIS006,Sugarcane,Farmer_F020,Maharashtra,Humid,Locust,Leaf Spot,2023-08-11,Fruiting,Silt,Drip,Critical,Critical,6.37,26.8,30.5,38.0,6.05,0.629,57.7,151.8,50.46,4.87,1413.4,2023,8,3,August,Friday,32,465328.5,High,Fair,4,4,8,4.5069
REC0317,CR007,F017,LOC007,WTH005,PST007,DIS007,Potato,Farmer_F017,Gujarat,Dry,Cutworm,Root Rot,2023-03-01,Flowering,Laterite,Rain-Fed,Low,Critical,4.36,23.0,72.1,110.1,7.26,0.487,81.0,180.3,36.45,3.23,1140.6,2023,3,1,March,Wednesday,9,211242.0,Medium,Excellent,1,4,5,3.8225
REC0318,CR008,F015,LOC008,WTH006,PST008,DIS008,Tomato,Farmer_F015,Karnataka,Windy,Mealybug,Mosaic Virus,2024-08-16,Fruiting,Sandy,Sprinkler,Critical,Low,2.71,40.6,88.4,153.8,8.41,0.104,54.2,274.1,38.56,4.9,950.3,2024,8,3,August,Friday,33,199185.0,Medium,Fair,4,1,5,2.8517
REC0319,CR009,F008,LOC009,WTH007,PST009,DIS009,Barley,Farmer_F008,Ap,Stormy,Armyworm,Wilt,2024-07-09,Germination,Black,Drip,High,Low,2.6,35.6,45.8,20.9,7.96,0.744,77.0,99.1,60.62,1.85,1042.0,2024,7,3,July,Tuesday,28,72150.0,Medium,Good,3,1,4,2.4952
REC0320,CR010,F047,LOC010,WTH008,PST010,DIS010,Millet,Farmer_F047,Bihar,Foggy,Leafhopper,Anthracnose,2023-03-04,Flowering,Laterite,Flood,High,Medium,3.25,18.8,90.3,220.6,5.08,0.718,86.4,55.6,22.55,2.59,238.1,2023,3,1,March,Saturday,9,126262.5,Medium,Excellent,3,2,5,13.6497
REC0321,CR001,F013,LOC001,WTH001,PST001,DIS001,Wheat,Farmer_F013,Punjab,Sunny,Aphids,Blight,2023-11-18,Harvesting,Silt,Canal,High,High,5.34,38.4,33.9,200.9,8.14,0.539,96.3,265.4,25.44,2.02,1003.5,2023,11,4,November,Saturday,46,161802.0,High,Excellent,3,3,6,5.3214
REC0322,CR002,F021,LOC002,WTH002,PST002,DIS002,Rice,Farmer_F021,Haryana,Cloudy,Whitefly,Rust,2023-02-28,Flowering,Clay,Canal,Low,Low,6.5,28.2,90.7,126.3,7.74,0.153,58.0,194.3,73.97,6.63,862.4,2023,2,1,February,Tuesday,9,646425.0,High,Fair,1,1,2,7.5371
REC0323,CR003,F008,LOC003,WTH003,PST003,DIS003,Maize,Farmer_F008,Up,Rainy,Thrips,Smut,2023-02-21,Flowering,Sandy,Canal,Critical,High,6.12,39.2,52.9,241.8,7.73,0.713,84.8,272.7,4.5,12.04,909.5,2023,2,1,February,Tuesday,8,1105272.0,High,Excellent,4,3,7,6.729
REC0324,CR004,F048,LOC004,WTH004,PST004,DIS004,Soybean,Farmer_F048,Mp,Humid,Stem Borer,Powdery Mildew,2024-08-21,Germination,Loamy,Rain-Fed,Low,Medium,3.46,36.6,36.6,104.4,6.6,0.567,48.6,199.2,38.85,2.55,667.3,2024,8,3,August,Wednesday,34,132345.0,Medium,Fair,1,2,3,5.1851
REC0325,CR005,F035,LOC005,WTH005,PST005,DIS005,Cotton,Farmer_F035,Rajasthan,Dry,Bollworm,Downy Mildew,2024-05-03,Harvesting,Black,Flood,High,Low,8.18,26.5,61.6,246.0,6.39,0.726,99.3,252.5,73.02,2.39,305.9,2024,5,2,May,Friday,18,293253.0,Very High,Excellent,3,1,4,26.7408
REC0326,CR006,F049,LOC006,WTH006,PST006,DIS006,Sugarcane,Farmer_F049,Maharashtra,Windy,Locust,Leaf Spot,2024-05-29,Harvesting,Alluvial,Drip,Medium,Low,,15.6,46.7,167.0,6.06,0.701,31.8,157.4,48.83,9.83,451.3,2024,5,2,May,Wednesday,22,,,Poor,2,1,3,
REC0327,CR007,F045,LOC007,WTH007,PST007,DIS007,Potato,Farmer_F045,Gujarat,Stormy,Cutworm,Root Rot,2024-06-27,Vegetative,Alluvial,Flood,High,Medium,5.38,22.3,48.5,158.7,5.23,0.742,72.2,237.5,43.71,3.36,1436.0,2024,6,2,June,Thursday,26,271152.0,High,Good,3,2,5,3.7465
REC0328,CR008,F012,LOC008,WTH008,PST008,DIS008,Tomato,Farmer_F012,Karnataka,Foggy,Mealybug,Mosaic Virus,2023-06-11,Vegetative,Silt,Rain-Fed,High,Medium,5.78,29.6,50.0,41.5,5.8,0.514,76.2,278.3,19.98,1.92,731.3,2023,6,2,June,Sunday,23,166464.0,High,Good,3,2,5,7.9037
REC0329,CR009,F013,LOC009,WTH001,PST009,DIS009,Barley,Farmer_F013,Ap,Sunny,Armyworm,Wilt,2023-02-28,Fruiting,Clay,Rain-Fed,Medium,High,4.44,32.1,82.2,220.5,5.86,0.212,78.2,193.0,27.46,2.92,806.7,2023,2,1,February,Tuesday,9,194472.0,Medium,Good,2,3,5,5.5039
REC0330,CR010,F014,LOC010,WTH002,PST010,DIS010,Millet,Farmer_F014,Bihar,Cloudy,Leafhopper,Anthracnose,2024-06-04,Vegetative,Red,Sprinkler,Critical,High,,22.0,65.0,106.9,6.69,0.637,38.4,95.2,68.16,13.89,268.5,2024,6,2,June,Tuesday,23,,,Poor,4,3,7,
REC0331,CR001,F048,LOC001,WTH003,PST001,DIS001,Wheat,Farmer_F048,Punjab,Rainy,Aphids,Blight,2023-03-24,Germination,Red,Flood,High,Medium,3.99,18.8,50.2,40.6,7.62,0.596,95.7,117.2,44.74,12.41,248.8,2023,3,1,March,Friday,12,742738.5,Medium,Excellent,3,2,5,16.037
REC0332,CR002,F031,LOC002,WTH004,PST002,DIS002,Rice,Farmer_F031,Haryana,Humid,Whitefly,Rust,2023-07-10,Flowering,Silt,Canal,Critical,Low,6.8,37.5,69.7,3.2,6.66,0.694,42.7,99.7,41.18,5.63,1132.3,2023,7,3,July,Monday,28,574260.0,High,Fair,4,1,5,6.0055
REC0333,CR003,F018,LOC003,WTH005,PST003,DIS003,Maize,Farmer_F018,Up,Dry,Thrips,Smut,2023-03-12,Harvesting,Clay,Rain-Fed,Medium,Critical,1.6,41.6,76.5,139.9,5.2,0.236,73.6,111.7,7.97,10.01,899.5,2023,3,1,March,Sunday,10,240240.0,Low,Good,2,4,6,1.7788
REC0334,CR004,F047,LOC004,WTH006,PST004,DIS004,Soybean,Farmer_F047,Mp,Windy,Stem Borer,Powdery Mildew,2024-09-01,Flowering,Laterite,Rain-Fed,Medium,High,2.31,29.2,47.7,131.8,8.35,0.256,45.6,126.6,1.28,8.29,861.3,2024,9,3,September,Sunday,35,287248.5,Low,Fair,2,3,5,2.682
REC0335,CR005,F038,LOC005,WTH007,PST005,DIS005,Cotton,Farmer_F038,Rajasthan,Stormy,Bollworm,Downy Mildew,2023-03-11,Germination,Laterite,Sprinkler,Medium,Medium,1.82,19.6,56.9,179.8,8.3,0.812,51.5,188.8,77.09,10.32,516.1,2023,3,1,March,Saturday,10,281736.0,Low,Fair,2,2,4,3.5264
REC0336,CR006,F049,LOC006,WTH008,PST006,DIS006,Sugarcane,Farmer_F049,Maharashtra,Foggy,Locust,Leaf Spot,2024-11-22,Flowering,Laterite,Canal,Low,Low,1.79,22.4,37.9,222.6,7.75,0.7,68.3,197.0,30.16,10.4,1168.2,2024,11,4,November,Friday,47,279240.0,Low,Good,1,1,2,1.5323
REC0337,CR007,F034,LOC007,WTH001,PST007,DIS007,Potato,Farmer_F034,Gujarat,Sunny,Cutworm,Root Rot,2023-08-29,Harvesting,Black,Rain-Fed,Critical,Low,7.49,15.5,41.8,19.9,8.47,0.827,59.2,156.6,48.26,9.62,418.7,2023,8,3,August,Tuesday,35,1080807.0,High,Fair,4,1,5,17.8887
REC0338,CR008,F039,LOC008,WTH002,PST008,DIS008,Tomato,Farmer_F039,Karnataka,Cloudy,Mealybug,Mosaic Virus,2024-02-18,Vegetative,Laterite,Drip,Low,High,6.43,39.7,74.3,182.9,6.91,0.707,41.2,203.9,6.38,4.36,446.9,2024,2,1,February,Sunday,7,420522.0,High,Fair,1,3,4,14.388
REC0339,CR009,F019,LOC009,WTH003,PST009,DIS009,Barley,Farmer_F019,Ap,Rainy,Armyworm,Wilt,2023-05-03,Fruiting,Loamy,Canal,Medium,High,4.82,18.2,41.8,46.9,8.37,0.578,42.0,70.4,54.65,1.07,798.9,2023,5,2,May,Wednesday,18,77361.0,Medium,Fair,2,3,5,6.0333
REC0340,CR010,F007,LOC010,WTH004,PST010,DIS010,Millet,Farmer_F007,Bihar,Humid,Leafhopper,Anthracnose,2024-08-06,Harvesting,Sandy,Flood,High,Critical,2.18,30.6,64.1,214.5,5.26,0.623,59.3,71.9,74.61,7.11,572.2,2024,8,3,August,Tuesday,32,232497.0,Low,Fair,3,4,7,3.8099
REC0341,CR001,F013,LOC001,WTH005,PST001,DIS001,Wheat,Farmer_F013,Punjab,Dry,Aphids,Blight,2023-09-10,Harvesting,Alluvial,Sprinkler,Low,High,,22.4,76.1,204.8,6.28,0.811,83.0,93.0,46.05,13.42,521.7,2023,9,3,September,Sunday,36,,,Excellent,1,3,4,
REC0342,CR002,F019,LOC002,WTH006,PST002,DIS002,Rice,Farmer_F019,Haryana,Windy,Whitefly,Rust,2024-08-15,Harvesting,Laterite,Drip,High,Critical,4.81,30.0,36.9,135.2,5.79,0.563,92.9,179.5,10.09,8.76,1038.8,2024,8,3,August,Thursday,33,632034.0,Medium,Excellent,3,4,7,4.6303
REC0343,CR003,F015,LOC003,WTH007,PST003,DIS003,Maize,Farmer_F015,Up,Stormy,Thrips,Smut,2024-08-31,Harvesting,Silt,Drip,Low,Medium,2.71,32.6,66.9,177.6,5.69,0.606,35.9,103.5,46.54,12.57,1046.3,2024,8,3,August,Saturday,35,510970.5,Medium,Poor,1,2,3,2.5901
REC0344,CR004,F024,LOC004,WTH008,PST004,DIS004,Soybean,Farmer_F024,Mp,Foggy,Stem Borer,Powdery Mildew,2023-02-10,Germination,Silt,Flood,Critical,High,4.54,37.4,46.7,78.6,5.49,0.225,57.5,120.8,61.31,14.88,1271.9,2023,2,1,February,Friday,6,1013328.0,Medium,Fair,4,3,7,3.5695
REC0345,CR005,F012,LOC005,WTH001,PST005,DIS005,Cotton,Farmer_F012,Rajasthan,Sunny,Bollworm,Downy Mildew,2024-09-26,Harvesting,Red,Sprinkler,High,Critical,4.29,20.6,92.6,117.8,7.18,0.479,37.0,150.1,32.51,2.87,743.0,2024,9,3,September,Thursday,39,184684.5,Medium,Poor,3,4,7,5.7739
REC0346,CR006,F020,LOC006,WTH002,PST006,DIS006,Sugarcane,Farmer_F020,Maharashtra,Cloudy,Locust,Leaf Spot,2023-03-25,Flowering,Loamy,Rain-Fed,Low,High,5.81,15.3,61.4,205.4,7.73,0.673,31.2,253.0,70.39,10.53,295.0,2023,3,1,March,Saturday,12,917689.5,High,Poor,1,3,4,19.6949
REC0347,CR007,F001,LOC007,WTH003,PST007,DIS007,Potato,Farmer_F001,Gujarat,Rainy,Cutworm,Root Rot,2024-03-05,Germination,Loamy,Sprinkler,Medium,Medium,5.95,18.7,82.4,114.8,7.02,0.317,76.3,53.5,51.89,10.28,555.8,2024,3,1,March,Tuesday,10,917490.0,High,Good,2,2,4,10.7053
REC0348,CR008,F046,LOC008,WTH004,PST008,DIS008,Tomato,Farmer_F046,Karnataka,Humid,Mealybug,Mosaic Virus,2024-11-04,Vegetative,Black,Rain-Fed,Medium,Medium,1.82,39.3,65.8,89.4,5.51,0.262,72.2,212.3,71.94,14.71,1474.0,2024,11,4,November,Monday,45,401583.0,Low,Good,2,2,4,1.2347
REC0349,CR009,F035,LOC009,WTH005,PST009,DIS009,Barley,Farmer_F035,Ap,Dry,Armyworm,Wilt,2024-08-20,Flowering,Laterite,Flood,Critical,Critical,,38.6,32.8,123.6,7.84,0.351,41.4,217.2,49.88,14.79,975.1,2024,8,3,August,Tuesday,34,,,Fair,4,4,8,
REC0350,CR010,F009,LOC010,WTH006,PST010,DIS010,Millet,Farmer_F009,Bihar,Windy,Leafhopper,Anthracnose,2024-08-01,Flowering,Laterite,Flood,Critical,Low,5.88,31.1,71.2,207.1,7.23,0.293,46.4,249.7,10.5,10.46,1122.7,2024,8,3,August,Thursday,31,922572.0,High,Fair,4,1,5,5.2374
REC0351,CR001,F018,LOC001,WTH007,PST001,DIS001,Wheat,Farmer_F018,Punjab,Stormy,Aphids,Blight,2024-06-19,Flowering,Black,Drip,Low,Medium,5.02,31.2,91.8,83.8,6.36,0.272,31.7,283.2,24.78,4.03,209.6,2024,6,2,June,Wednesday,25,303459.0,High,Poor,1,2,3,23.9504
REC0352,CR002,F003,LOC002,WTH008,PST002,DIS002,Rice,Farmer_F003,Haryana,Foggy,Whitefly,Rust,2023-11-20,Flowering,Loamy,Drip,Medium,Medium,7.5,33.0,69.1,43.4,7.36,0.44,88.4,55.0,16.14,12.08,873.7,2023,11,4,November,Monday,47,1359000.0,High,Excellent,2,2,4,8.5842
REC0353,CR003,F004,LOC003,WTH001,PST003,DIS003,Maize,Farmer_F004,Up,Sunny,Thrips,Smut,2023-09-25,Germination,Sandy,Drip,High,Medium,6.11,19.7,83.2,178.0,5.91,0.826,98.2,88.4,72.71,2.05,248.8,2023,9,3,September,Monday,39,187882.5,High,Excellent,3,2,5,24.5579
REC0354,CR004,F036,LOC004,WTH002,PST004,DIS004,Soybean,Farmer_F036,Mp,Cloudy,Stem Borer,Powdery Mildew,2023-07-29,Vegetative,Alluvial,Flood,Low,Medium,,39.7,87.5,206.5,6.21,0.506,39.5,271.5,60.83,11.82,940.0,2023,7,3,July,Saturday,30,,,Poor,1,2,3,
REC0355,CR005,F019,LOC005,WTH003,PST005,DIS005,Cotton,Farmer_F019,Rajasthan,Rainy,Bollworm,Downy Mildew,2024-11-16,Vegetative,Clay,Rain-Fed,Low,Low,1.99,26.3,44.8,25.2,8.21,0.25,46.2,164.6,54.11,13.7,1397.0,2024,11,4,November,Saturday,46,408945.0,Low,Fair,1,1,2,1.4245
REC0356,CR006,F045,LOC006,WTH004,PST006,DIS006,Sugarcane,Farmer_F045,Maharashtra,Humid,Locust,Leaf Spot,2023-11-18,Harvesting,Black,Flood,Medium,Medium,6.0,25.3,43.8,60.0,6.02,0.162,90.8,191.1,24.08,6.05,1458.9,2023,11,4,November,Saturday,46,544500.0,High,Excellent,2,2,4,4.1127
REC0357,CR007,F009,LOC007,WTH005,PST007,DIS007,Potato,Farmer_F009,Gujarat,Dry,Cutworm,Root Rot,2023-09-02,Fruiting,Red,Flood,Critical,Low,1.69,29.0,69.7,35.5,6.64,0.657,94.9,215.8,14.72,9.64,902.7,2023,9,3,September,Saturday,35,244374.0,Low,Excellent,4,1,5,1.8722
REC0358,CR008,F041,LOC008,WTH006,PST008,DIS008,Tomato,Farmer_F041,Karnataka,Windy,Mealybug,Mosaic Virus,2023-09-29,Germination,Alluvial,Drip,High,High,5.6,16.3,56.7,87.0,8.12,0.406,59.4,219.8,60.52,6.74,795.7,2023,9,3,September,Friday,39,566160.0,High,Fair,3,3,6,7.0378
REC0359,CR009,F049,LOC009,WTH007,PST009,DIS009,Barley,Farmer_F049,Ap,Stormy,Armyworm,Wilt,2024-02-10,Vegetative,Red,Sprinkler,Critical,Low,8.08,19.5,84.6,112.6,7.48,0.757,33.5,282.9,37.93,6.85,1428.5,2024,2,1,February,Saturday,6,830220.0,Very High,Poor,4,1,5,5.6563
REC0360,CR010,F032,LOC010,WTH008,PST010,DIS010,Millet,Farmer_F032,Bihar,Foggy,Leafhopper,Anthracnose,2023-05-15,Germination,Loamy,Drip,Low,Critical,5.53,34.9,88.5,187.2,5.22,0.628,32.8,299.2,18.06,5.0,1075.7,2023,5,2,May,Monday,20,414750.0,High,Poor,1,4,5,5.1408
REC0361,CR001,F007,LOC001,WTH001,PST001,DIS001,Wheat,Farmer_F007,Punjab,Sunny,Aphids,Blight,2024-11-18,Germination,Alluvial,Sprinkler,Low,High,4.22,17.2,53.0,162.8,5.52,0.737,70.2,230.0,49.33,11.55,284.4,2024,11,4,November,Monday,47,731115.0,Medium,Good,1,3,4,14.8383
REC0362,CR002,F001,LOC002,WTH002,PST002,DIS002,Rice,Farmer_F001,Haryana,Cloudy,Whitefly,Rust,2024-10-22,Harvesting,Loamy,Rain-Fed,Medium,Low,6.0,31.3,45.4,155.2,5.03,0.318,57.5,121.8,3.23,14.07,805.4,2024,10,4,October,Tuesday,43,1266300.0,High,Fair,2,1,3,7.4497
REC0363,CR003,F037,LOC003,WTH003,PST003,DIS003,Maize,Farmer_F037,Up,Rainy,Thrips,Smut,2023-11-04,Vegetative,Silt,Rain-Fed,Critical,Low,4.71,21.6,80.7,88.1,7.21,0.654,32.0,269.9,26.09,14.14,512.3,2023,11,4,November,Saturday,44,998991.0,Medium,Poor,4,1,5,9.1938
REC0364,CR004,F019,LOC004,WTH004,PST004,DIS004,Soybean,Farmer_F019,Mp,Humid,Stem Borer,Powdery Mildew,2024-04-13,Fruiting,Red,Canal,Low,Low,5.32,25.5,47.9,210.4,6.57,0.311,70.8,62.3,37.48,3.03,810.7,2024,4,2,April,Saturday,15,241794.0,High,Good,1,1,2,6.5622
REC0365,CR005,F031,LOC005,WTH005,PST005,DIS005,Cotton,Farmer_F031,Rajasthan,Dry,Bollworm,Downy Mildew,2023-11-20,Fruiting,Black,Canal,Low,Low,8.09,22.8,83.5,117.8,5.47,0.851,30.8,107.8,11.84,13.18,792.1,2023,11,4,November,Monday,47,1599393.0,Very High,Poor,1,1,2,10.2134
REC0366,CR006,F031,LOC006,WTH006,PST006,DIS006,Sugarcane,Farmer_F031,Maharashtra,Windy,Locust,Leaf Spot,2023-03-16,Fruiting,Sandy,Canal,Critical,Low,4.2,24.6,57.5,244.8,8.35,0.609,85.1,274.3,78.77,11.19,956.8,2023,3,1,March,Thursday,11,704970.0,Medium,Excellent,4,1,5,4.3896
REC0367,CR007,F029,LOC007,WTH007,PST007,DIS007,Potato,Farmer_F029,Gujarat,Stormy,Cutworm,Root Rot,2023-01-10,Flowering,Alluvial,Rain-Fed,Medium,Low,8.23,34.4,73.4,158.5,6.85,0.36,51.5,114.0,16.73,4.17,663.8,2023,1,1,January,Tuesday,2,514786.5,Very High,Fair,2,1,3,12.3983
REC0368,CR008,F022,LOC008,WTH008,PST008,DIS008,Tomato,Farmer_F022,Karnataka,Foggy,Mealybug,Mosaic Virus,2024-04-14,Vegetative,Laterite,Drip,Medium,Critical,7.84,23.0,36.2,31.6,5.85,0.316,32.8,105.2,10.43,1.48,413.6,2024,4,2,April,Sunday,15,174048.0,Very High,Poor,2,4,6,18.9555
REC0369,CR009,F012,LOC009,WTH001,PST009,DIS009,Barley,Farmer_F012,Ap,Sunny,Armyworm,Wilt,2024-09-28,Flowering,Black,Drip,High,Critical,2.87,30.3,70.6,169.0,6.75,0.253,71.2,84.5,16.28,4.39,854.8,2024,9,3,September,Saturday,39,188989.5,Medium,Good,3,4,7,3.3575
REC0370,CR010,F004,LOC010,WTH002,PST010,DIS010,Millet,Farmer_F004,Bihar,Cloudy,Leafhopper,Anthracnose,2024-07-30,Flowering,Sandy,Drip,High,Critical,1.99,27.9,59.4,81.3,7.38,0.656,57.8,264.8,61.52,13.73,1279.3,2024,7,3,July,Tuesday,31,409840.5,Low,Fair,3,4,7,1.5555
REC0371,CR001,F017,LOC001,WTH003,PST001,DIS001,Wheat,Farmer_F017,Punjab,Rainy,Aphids,Blight,2023-04-13,Flowering,Clay,Flood,High,Low,2.21,32.9,68.1,171.6,5.27,0.275,98.2,175.0,34.04,9.68,1063.2,2023,4,2,April,Thursday,15,320892.0,Low,Excellent,3,1,4,2.0786
REC0372,CR002,F031,LOC002,WTH004,PST002,DIS002,Rice,Farmer_F031,Haryana,Humid,Whitefly,Rust,2023-03-17,Harvesting,Sandy,Canal,Critical,High,1.63,40.3,40.9,17.4,5.96,0.576,68.1,218.7,45.23,10.96,639.9,2023,3,1,March,Friday,11,267972.0,Low,Good,4,3,7,2.5473
REC0373,CR003,F008,LOC003,WTH005,PST003,DIS003,Maize,Farmer_F008,Up,Dry,Thrips,Smut,2024-07-04,Harvesting,Alluvial,Drip,High,Critical,2.16,34.8,77.9,43.7,7.82,0.312,49.3,109.8,1.68,4.23,1416.2,2024,7,3,July,Thursday,27,137052.0,Low,Fair,3,4,7,1.5252
REC0374,CR004,F005,LOC004,WTH006,PST004,DIS004,Soybean,Farmer_F005,Mp,Windy,Stem Borer,Powdery Mildew,2023-08-07,Germination,Red,Canal,High,Medium,6.28,20.8,86.1,213.9,6.61,0.63,79.7,239.5,2.75,10.93,1385.9,2023,8,3,August,Monday,32,1029606.0,High,Good,3,2,5,4.5314
REC0375,CR005,F026,LOC005,WTH007,PST005,DIS005,Cotton,Farmer_F026,Rajasthan,Stormy,Bollworm,Downy Mildew,2024-06-02,Germination,Red,Canal,Critical,Medium,2.0,15.8,44.1,56.8,6.91,0.752,49.0,240.0,35.67,0.91,472.2,2024,6,2,June,Sunday,22,27300.0,Low,Fair,4,2,6,4.2355
REC0376,CR006,F032,LOC006,WTH008,PST006,DIS006,Sugarcane,Farmer_F032,Maharashtra,Foggy,Locust,Leaf Spot,2023-09-29,Vegetative,Red,Flood,High,Low,3.73,22.1,36.2,209.3,6.51,0.722,93.3,128.1,65.33,5.94,251.2,2023,9,3,September,Friday,39,332343.0,Medium,Excellent,3,1,4,14.8487
REC0377,CR007,F005,LOC007,WTH001,PST007,DIS007,Potato,Farmer_F005,Gujarat,Sunny,Cutworm,Root Rot,2023-05-16,Vegetative,Clay,Rain-Fed,Medium,High,7.41,31.1,31.5,69.8,5.15,0.709,56.2,152.7,70.82,9.59,1163.7,2023,5,2,May,Tuesday,20,1065928.5,High,Fair,2,3,5,6.3676
REC0378,CR008,F037,LOC008,WTH002,PST008,DIS008,Tomato,Farmer_F037,Karnataka,Cloudy,Mealybug,Mosaic Virus,2023-12-24,Harvesting,Silt,Drip,Low,Critical,1.66,16.4,71.7,160.7,5.58,0.25,68.5,102.4,6.94,2.62,1275.9,2023,12,4,December,Sunday,51,65238.0,Low,Good,1,4,5,1.301
REC0379,CR009,F041,LOC009,WTH003,PST009,DIS009,Barley,Farmer_F041,Ap,Rainy,Armyworm,Wilt,2023-03-12,Germination,Alluvial,Flood,Medium,Low,7.2,28.4,69.5,173.5,6.56,0.171,33.5,294.1,43.07,12.43,1458.2,2023,3,1,March,Sunday,10,1342440.0,High,Poor,2,1,3,4.9376
REC0380,CR010,F044,LOC010,WTH004,PST010,DIS010,Millet,Farmer_F044,Bihar,Humid,Leafhopper,Anthracnose,2023-09-08,Germination,Loamy,Rain-Fed,Medium,High,3.47,31.1,65.5,128.2,5.73,0.659,59.8,211.4,73.06,3.91,1356.8,2023,9,3,September,Friday,36,203515.5,Medium,Fair,2,3,5,2.5575
REC0381,CR001,F004,LOC001,WTH005,PST001,DIS001,Wheat,Farmer_F004,Punjab,Dry,Aphids,Blight,2024-01-14,Flowering,Loamy,Rain-Fed,Low,Medium,2.33,24.0,45.1,76.3,5.17,0.395,88.3,283.6,31.04,9.96,980.7,2024,1,1,January,Sunday,2,348102.0,Low,Excellent,1,2,3,2.3759
REC0382,CR002,F010,LOC002,WTH006,PST002,DIS002,Rice,Farmer_F010,Haryana,Windy,Whitefly,Rust,2023-10-19,Fruiting,Loamy,Drip,Medium,Critical,6.38,35.8,55.4,53.2,7.95,0.446,86.4,125.8,66.37,6.38,889.1,2023,10,4,October,Thursday,42,610566.0,High,Excellent,2,4,6,7.1758
REC0383,CR003,F010,LOC003,WTH007,PST003,DIS003,Maize,Farmer_F010,Up,Stormy,Thrips,Smut,2023-06-11,Fruiting,Clay,Canal,Low,Low,5.9,17.9,68.6,8.3,8.43,0.125,45.7,245.5,10.7,9.14,236.2,2023,6,2,June,Sunday,23,808890.0,High,Fair,1,1,2,24.9788
